"species","longitude","latitude"
"Physeter macrocephalus",106.75,-26.25
"Physeter macrocephalus",106.25,-26.75
"Physeter macrocephalus",106.75,-26.75
"Physeter macrocephalus",107.25,-26.25
"Physeter macrocephalus",107.75,-26.25
"Physeter macrocephalus",107.25,-26.75
"Physeter macrocephalus",107.75,-26.75
"Physeter macrocephalus",108.25,-26.75
"Physeter macrocephalus",108.75,-26.75
"Physeter macrocephalus",109.25,-26.25
"Physeter macrocephalus",109.75,-26.25
"Physeter macrocephalus",109.25,-26.75
"Physeter macrocephalus",109.75,-26.75
"Physeter macrocephalus",105.25,-27.25
"Physeter macrocephalus",105.75,-27.25
"Physeter macrocephalus",105.25,-27.75
"Physeter macrocephalus",105.75,-27.75
"Physeter macrocephalus",106.25,-27.25
"Physeter macrocephalus",106.75,-27.25
"Physeter macrocephalus",106.25,-27.75
"Physeter macrocephalus",106.75,-27.75
"Physeter macrocephalus",107.25,-27.25
"Physeter macrocephalus",107.75,-27.25
"Physeter macrocephalus",107.25,-27.75
"Physeter macrocephalus",107.75,-27.75
"Physeter macrocephalus",108.25,-27.25
"Physeter macrocephalus",108.75,-27.25
"Physeter macrocephalus",108.25,-27.75
"Physeter macrocephalus",108.75,-27.75
"Physeter macrocephalus",109.25,-27.25
"Physeter macrocephalus",109.75,-27.25
"Physeter macrocephalus",109.25,-27.75
"Physeter macrocephalus",109.75,-27.75
"Physeter macrocephalus",105.25,-28.25
"Physeter macrocephalus",105.75,-28.25
"Physeter macrocephalus",106.25,-28.25
"Physeter macrocephalus",106.75,-28.25
"Physeter macrocephalus",106.25,-28.75
"Physeter macrocephalus",106.75,-28.75
"Physeter macrocephalus",107.25,-28.25
"Physeter macrocephalus",107.75,-28.25
"Physeter macrocephalus",107.25,-28.75
"Physeter macrocephalus",107.75,-28.75
"Physeter macrocephalus",108.25,-28.25
"Physeter macrocephalus",108.75,-28.25
"Physeter macrocephalus",108.25,-28.75
"Physeter macrocephalus",108.75,-28.75
"Physeter macrocephalus",109.25,-28.25
"Physeter macrocephalus",109.75,-28.25
"Physeter macrocephalus",109.25,-28.75
"Physeter macrocephalus",109.75,-28.75
"Physeter macrocephalus",106.75,-29.25
"Physeter macrocephalus",107.75,-29.25
"Physeter macrocephalus",107.25,-29.75
"Physeter macrocephalus",108.25,-29.25
"Physeter macrocephalus",108.75,-29.25
"Physeter macrocephalus",108.75,-29.75
"Physeter macrocephalus",109.25,-29.25
"Physeter macrocephalus",109.75,-29.75
"Physeter macrocephalus",110.25,-20.25
"Physeter macrocephalus",110.75,-20.25
"Physeter macrocephalus",110.25,-20.75
"Physeter macrocephalus",110.75,-20.75
"Physeter macrocephalus",111.25,-20.25
"Physeter macrocephalus",111.75,-20.25
"Physeter macrocephalus",111.25,-20.75
"Physeter macrocephalus",112.25,-20.25
"Physeter macrocephalus",112.75,-20.75
"Physeter macrocephalus",113.25,-20.75
"Physeter macrocephalus",113.75,-20.75
"Physeter macrocephalus",114.25,-20.25
"Physeter macrocephalus",110.75,-21.25
"Physeter macrocephalus",111.75,-21.25
"Physeter macrocephalus",112.75,-21.25
"Physeter macrocephalus",113.75,-21.25
"Physeter macrocephalus",114.25,-21.25
"Physeter macrocephalus",110.75,-22.25
"Physeter macrocephalus",110.25,-22.75
"Physeter macrocephalus",111.25,-22.25
"Physeter macrocephalus",111.75,-22.25
"Physeter macrocephalus",111.25,-22.75
"Physeter macrocephalus",112.25,-22.25
"Physeter macrocephalus",112.25,-22.75
"Physeter macrocephalus",113.25,-22.25
"Physeter macrocephalus",111.75,-23.25
"Physeter macrocephalus",112.25,-23.25
"Physeter macrocephalus",112.75,-23.75
"Physeter macrocephalus",113.25,-23.25
"Physeter macrocephalus",110.25,-24.25
"Physeter macrocephalus",110.25,-24.75
"Physeter macrocephalus",110.75,-24.75
"Physeter macrocephalus",111.25,-24.75
"Physeter macrocephalus",115.75,-20.25
"Physeter macrocephalus",115.25,-20.75
"Physeter macrocephalus",110.25,-25.75
"Physeter macrocephalus",110.75,-25.75
"Physeter macrocephalus",111.25,-25.25
"Physeter macrocephalus",111.25,-25.75
"Physeter macrocephalus",110.25,-26.25
"Physeter macrocephalus",110.25,-26.75
"Physeter macrocephalus",110.75,-26.75
"Physeter macrocephalus",111.25,-26.25
"Physeter macrocephalus",111.75,-26.25
"Physeter macrocephalus",111.25,-26.75
"Physeter macrocephalus",111.75,-26.75
"Physeter macrocephalus",110.25,-27.25
"Physeter macrocephalus",110.75,-27.25
"Physeter macrocephalus",110.25,-27.75
"Physeter macrocephalus",111.25,-27.25
"Physeter macrocephalus",111.75,-27.25
"Physeter macrocephalus",111.25,-27.75
"Physeter macrocephalus",110.25,-28.25
"Physeter macrocephalus",110.75,-28.25
"Physeter macrocephalus",110.25,-28.75
"Physeter macrocephalus",110.75,-28.75
"Physeter macrocephalus",111.25,-28.25
"Physeter macrocephalus",110.25,-29.25
"Physeter macrocephalus",110.75,-29.25
"Physeter macrocephalus",110.75,-29.75
"Physeter macrocephalus",111.25,-29.25
"Physeter macrocephalus",113.25,-29.75
"Physeter macrocephalus",113.75,-29.75
"Physeter macrocephalus",114.75,-29.25
"Physeter macrocephalus",154.75,-20.75
"Physeter macrocephalus",154.25,-21.25
"Physeter macrocephalus",154.25,-21.75
"Physeter macrocephalus",154.75,-21.75
"Physeter macrocephalus",152.75,-22.75
"Physeter macrocephalus",154.25,-22.75
"Physeter macrocephalus",154.75,-22.75
"Physeter macrocephalus",150.75,-23.25
"Physeter macrocephalus",151.25,-23.25
"Physeter macrocephalus",151.75,-23.75
"Physeter macrocephalus",155.25,-20.25
"Physeter macrocephalus",156.25,-20.75
"Physeter macrocephalus",158.75,-20.75
"Physeter macrocephalus",155.25,-21.25
"Physeter macrocephalus",155.75,-21.75
"Physeter macrocephalus",156.25,-21.25
"Physeter macrocephalus",156.25,-21.75
"Physeter macrocephalus",157.75,-21.25
"Physeter macrocephalus",157.25,-21.75
"Physeter macrocephalus",158.25,-21.25
"Physeter macrocephalus",158.25,-21.75
"Physeter macrocephalus",155.25,-22.25
"Physeter macrocephalus",155.75,-22.25
"Physeter macrocephalus",155.75,-22.75
"Physeter macrocephalus",156.25,-22.25
"Physeter macrocephalus",156.75,-22.25
"Physeter macrocephalus",156.25,-22.75
"Physeter macrocephalus",156.75,-22.75
"Physeter macrocephalus",157.25,-22.25
"Physeter macrocephalus",157.75,-22.25
"Physeter macrocephalus",157.75,-22.75
"Physeter macrocephalus",158.25,-22.25
"Physeter macrocephalus",158.75,-22.25
"Physeter macrocephalus",158.75,-22.75
"Physeter macrocephalus",155.25,-23.25
"Physeter macrocephalus",156.25,-23.25
"Physeter macrocephalus",157.75,-23.25
"Physeter macrocephalus",157.25,-23.75
"Physeter macrocephalus",157.75,-23.75
"Physeter macrocephalus",158.25,-23.25
"Physeter macrocephalus",158.25,-23.75
"Physeter macrocephalus",158.75,-23.75
"Physeter macrocephalus",159.25,-23.25
"Physeter macrocephalus",159.25,-23.75
"Physeter macrocephalus",159.75,-23.75
"Physeter macrocephalus",157.25,-24.75
"Physeter macrocephalus",157.75,-24.75
"Physeter macrocephalus",158.25,-24.25
"Physeter macrocephalus",158.75,-24.25
"Physeter macrocephalus",158.25,-24.75
"Physeter macrocephalus",159.75,-24.75
"Physeter macrocephalus",152.75,-25.25
"Physeter macrocephalus",153.25,-25.75
"Physeter macrocephalus",153.25,-26.75
"Physeter macrocephalus",153.25,-27.25
"Physeter macrocephalus",153.75,-27.25
"Physeter macrocephalus",153.25,-27.75
"Physeter macrocephalus",153.25,-28.25
"Physeter macrocephalus",153.75,-28.25
"Physeter macrocephalus",153.75,-28.75
"Physeter macrocephalus",154.25,-28.75
"Physeter macrocephalus",153.25,-29.25
"Physeter macrocephalus",153.75,-29.25
"Physeter macrocephalus",153.25,-29.75
"Physeter macrocephalus",153.75,-29.75
"Physeter macrocephalus",154.25,-29.75
"Physeter macrocephalus",156.75,-25.75
"Physeter macrocephalus",157.75,-25.25
"Physeter macrocephalus",158.25,-25.75
"Physeter macrocephalus",158.75,-25.75
"Physeter macrocephalus",159.25,-25.25
"Physeter macrocephalus",159.75,-25.25
"Physeter macrocephalus",157.25,-26.25
"Physeter macrocephalus",157.75,-26.25
"Physeter macrocephalus",158.75,-26.75
"Physeter macrocephalus",157.75,-27.25
"Physeter macrocephalus",157.75,-27.75
"Physeter macrocephalus",158.25,-27.25
"Physeter macrocephalus",158.75,-27.75
"Physeter macrocephalus",158.75,-28.75
"Physeter macrocephalus",156.75,-29.25
"Physeter macrocephalus",158.25,-29.75
"Physeter macrocephalus",163.75,-20.25
"Physeter macrocephalus",163.75,-20.75
"Physeter macrocephalus",164.25,-20.25
"Physeter macrocephalus",164.25,-20.75
"Physeter macrocephalus",164.75,-20.75
"Physeter macrocephalus",160.25,-21.75
"Physeter macrocephalus",161.75,-21.25
"Physeter macrocephalus",164.25,-21.25
"Physeter macrocephalus",164.75,-21.25
"Physeter macrocephalus",164.25,-23.25
"Physeter macrocephalus",164.75,-23.75
"Physeter macrocephalus",160.25,-24.25
"Physeter macrocephalus",160.25,-24.75
"Physeter macrocephalus",161.75,-24.25
"Physeter macrocephalus",163.75,-24.75
"Physeter macrocephalus",164.25,-24.25
"Physeter macrocephalus",164.25,-24.75
"Physeter macrocephalus",165.25,-20.75
"Physeter macrocephalus",165.75,-20.75
"Physeter macrocephalus",166.25,-20.75
"Physeter macrocephalus",166.75,-20.75
"Physeter macrocephalus",167.25,-20.75
"Physeter macrocephalus",165.25,-21.25
"Physeter macrocephalus",165.75,-21.25
"Physeter macrocephalus",165.25,-21.75
"Physeter macrocephalus",165.75,-21.75
"Physeter macrocephalus",166.25,-21.25
"Physeter macrocephalus",166.25,-21.75
"Physeter macrocephalus",167.25,-21.25
"Physeter macrocephalus",167.75,-21.25
"Physeter macrocephalus",167.75,-21.75
"Physeter macrocephalus",168.25,-21.25
"Physeter macrocephalus",168.25,-21.75
"Physeter macrocephalus",165.75,-22.25
"Physeter macrocephalus",166.25,-22.25
"Physeter macrocephalus",166.75,-22.25
"Physeter macrocephalus",166.25,-22.75
"Physeter macrocephalus",166.75,-22.75
"Physeter macrocephalus",167.25,-22.25
"Physeter macrocephalus",167.25,-22.75
"Physeter macrocephalus",167.75,-22.75
"Physeter macrocephalus",168.25,-22.75
"Physeter macrocephalus",169.25,-22.75
"Physeter macrocephalus",165.25,-23.25
"Physeter macrocephalus",166.25,-23.25
"Physeter macrocephalus",166.75,-23.25
"Physeter macrocephalus",167.25,-23.25
"Physeter macrocephalus",167.75,-23.25
"Physeter macrocephalus",168.25,-23.25
"Physeter macrocephalus",168.75,-23.25
"Physeter macrocephalus",165.25,-24.75
"Physeter macrocephalus",167.25,-24.25
"Physeter macrocephalus",168.25,-24.75
"Physeter macrocephalus",169.25,-24.75
"Physeter macrocephalus",169.75,-24.75
"Physeter macrocephalus",160.25,-25.25
"Physeter macrocephalus",160.25,-25.75
"Physeter macrocephalus",161.25,-25.75
"Physeter macrocephalus",163.25,-25.25
"Physeter macrocephalus",160.25,-26.25
"Physeter macrocephalus",164.75,-26.75
"Physeter macrocephalus",160.75,-27.75
"Physeter macrocephalus",161.75,-27.75
"Physeter macrocephalus",163.75,-27.75
"Physeter macrocephalus",161.75,-28.75
"Physeter macrocephalus",160.75,-29.75
"Physeter macrocephalus",168.25,-25.25
"Physeter macrocephalus",168.75,-25.25
"Physeter macrocephalus",168.25,-25.75
"Physeter macrocephalus",169.25,-25.25
"Physeter macrocephalus",169.75,-25.25
"Physeter macrocephalus",169.25,-25.75
"Physeter macrocephalus",169.75,-25.75
"Physeter macrocephalus",165.25,-26.25
"Physeter macrocephalus",166.75,-26.75
"Physeter macrocephalus",168.25,-26.25
"Physeter macrocephalus",169.25,-26.75
"Physeter macrocephalus",166.75,-27.75
"Physeter macrocephalus",167.25,-27.75
"Physeter macrocephalus",168.25,-27.75
"Physeter macrocephalus",169.25,-27.75
"Physeter macrocephalus",169.75,-27.75
"Physeter macrocephalus",166.25,-28.75
"Physeter macrocephalus",166.75,-28.75
"Physeter macrocephalus",167.25,-28.75
"Physeter macrocephalus",167.75,-28.75
"Physeter macrocephalus",168.25,-28.75
"Physeter macrocephalus",168.75,-28.75
"Physeter macrocephalus",169.25,-28.25
"Physeter macrocephalus",169.25,-28.75
"Physeter macrocephalus",165.25,-29.75
"Physeter macrocephalus",166.25,-29.75
"Physeter macrocephalus",167.25,-29.25
"Physeter macrocephalus",167.75,-29.25
"Physeter macrocephalus",167.25,-29.75
"Physeter macrocephalus",168.75,-29.25
"Physeter macrocephalus",168.25,-29.75
"Physeter macrocephalus",168.75,-29.75
"Physeter macrocephalus",169.25,-29.25
"Physeter macrocephalus",169.75,-29.25
"Physeter macrocephalus",169.25,-29.75
"Physeter macrocephalus",169.75,-29.75
"Physeter macrocephalus",171.25,-20.25
"Physeter macrocephalus",171.75,-20.75
"Physeter macrocephalus",174.25,-22.75
"Physeter macrocephalus",173.75,-23.25
"Physeter macrocephalus",170.75,-24.75
"Physeter macrocephalus",171.75,-24.75
"Physeter macrocephalus",172.25,-24.25
"Physeter macrocephalus",173.25,-24.75
"Physeter macrocephalus",179.75,-21.25
"Physeter macrocephalus",175.25,-22.25
"Physeter macrocephalus",175.75,-23.75
"Physeter macrocephalus",176.75,-23.75
"Physeter macrocephalus",177.25,-23.25
"Physeter macrocephalus",178.25,-23.75
"Physeter macrocephalus",176.75,-24.75
"Physeter macrocephalus",177.25,-24.25
"Physeter macrocephalus",177.75,-24.25
"Physeter macrocephalus",177.25,-24.75
"Physeter macrocephalus",177.75,-24.75
"Physeter macrocephalus",178.25,-24.75
"Physeter macrocephalus",179.75,-24.75
"Physeter macrocephalus",173.75,-26.75
"Physeter macrocephalus",172.75,-27.25
"Physeter macrocephalus",170.25,-28.25
"Physeter macrocephalus",172.25,-28.75
"Physeter macrocephalus",174.25,-28.75
"Physeter macrocephalus",174.75,-28.75
"Physeter macrocephalus",173.75,-29.75
"Physeter macrocephalus",175.75,-25.75
"Physeter macrocephalus",177.75,-25.25
"Physeter macrocephalus",177.25,-25.75
"Physeter macrocephalus",178.25,-25.25
"Physeter macrocephalus",178.75,-25.25
"Physeter macrocephalus",178.25,-25.75
"Physeter macrocephalus",179.75,-25.25
"Physeter macrocephalus",179.75,-25.75
"Physeter macrocephalus",179.75,-26.25
"Physeter macrocephalus",176.75,-27.75
"Physeter macrocephalus",177.75,-27.75
"Physeter macrocephalus",178.25,-27.25
"Physeter macrocephalus",178.75,-27.75
"Physeter macrocephalus",179.25,-27.75
"Physeter macrocephalus",179.75,-27.75
"Physeter macrocephalus",177.25,-28.25
"Physeter macrocephalus",177.25,-28.75
"Physeter macrocephalus",178.75,-28.25
"Physeter macrocephalus",179.75,-28.25
"Physeter macrocephalus",179.25,-28.75
"Physeter macrocephalus",176.75,-29.75
"Physeter macrocephalus",177.75,-29.25
"Physeter macrocephalus",177.25,-29.75
"Physeter macrocephalus",177.75,-29.75
"Physeter macrocephalus",178.25,-29.25
"Physeter macrocephalus",178.75,-29.25
"Physeter macrocephalus",178.25,-29.75
"Physeter macrocephalus",178.75,-29.75
"Physeter macrocephalus",179.25,-29.25
"Physeter macrocephalus",179.25,-29.75
"Physeter macrocephalus",179.75,-29.75
"Physeter macrocephalus",3.25,-30.75
"Physeter macrocephalus",4.25,-30.25
"Physeter macrocephalus",2.75,-31.25
"Physeter macrocephalus",3.25,-32.25
"Physeter macrocephalus",4.75,-32.25
"Physeter macrocephalus",4.25,-32.75
"Physeter macrocephalus",0.25,-33.75
"Physeter macrocephalus",1.25,-33.75
"Physeter macrocephalus",3.25,-33.25
"Physeter macrocephalus",3.25,-33.75
"Physeter macrocephalus",4.75,-33.75
"Physeter macrocephalus",0.75,-34.25
"Physeter macrocephalus",0.25,-34.75
"Physeter macrocephalus",0.75,-34.75
"Physeter macrocephalus",1.25,-34.25
"Physeter macrocephalus",2.75,-34.75
"Physeter macrocephalus",3.25,-34.25
"Physeter macrocephalus",3.75,-34.25
"Physeter macrocephalus",3.25,-34.75
"Physeter macrocephalus",4.75,-34.25
"Physeter macrocephalus",4.75,-34.75
"Physeter macrocephalus",8.75,-30.75
"Physeter macrocephalus",9.25,-30.25
"Physeter macrocephalus",9.25,-30.75
"Physeter macrocephalus",5.25,-32.75
"Physeter macrocephalus",6.75,-32.25
"Physeter macrocephalus",9.75,-32.75
"Physeter macrocephalus",5.75,-33.25
"Physeter macrocephalus",5.75,-33.75
"Physeter macrocephalus",6.25,-33.25
"Physeter macrocephalus",7.75,-33.25
"Physeter macrocephalus",8.25,-33.75
"Physeter macrocephalus",9.25,-33.75
"Physeter macrocephalus",5.25,-34.25
"Physeter macrocephalus",6.25,-34.75
"Physeter macrocephalus",7.25,-34.25
"Physeter macrocephalus",7.75,-34.25
"Physeter macrocephalus",8.25,-34.75
"Physeter macrocephalus",8.75,-34.75
"Physeter macrocephalus",9.25,-34.25
"Physeter macrocephalus",9.75,-34.25
"Physeter macrocephalus",9.25,-34.75
"Physeter macrocephalus",4.75,-35.75
"Physeter macrocephalus",1.75,-36.25
"Physeter macrocephalus",2.25,-36.25
"Physeter macrocephalus",4.75,-36.25
"Physeter macrocephalus",0.25,-38.25
"Physeter macrocephalus",5.75,-35.75
"Physeter macrocephalus",6.25,-35.75
"Physeter macrocephalus",6.75,-35.75
"Physeter macrocephalus",7.25,-35.25
"Physeter macrocephalus",7.75,-35.25
"Physeter macrocephalus",7.75,-35.75
"Physeter macrocephalus",8.75,-35.25
"Physeter macrocephalus",9.25,-35.25
"Physeter macrocephalus",9.75,-35.25
"Physeter macrocephalus",9.25,-35.75
"Physeter macrocephalus",9.75,-35.75
"Physeter macrocephalus",5.75,-36.75
"Physeter macrocephalus",6.75,-36.25
"Physeter macrocephalus",7.25,-36.25
"Physeter macrocephalus",7.75,-36.25
"Physeter macrocephalus",7.75,-36.75
"Physeter macrocephalus",8.25,-36.75
"Physeter macrocephalus",8.75,-36.75
"Physeter macrocephalus",9.25,-36.25
"Physeter macrocephalus",9.75,-36.25
"Physeter macrocephalus",9.25,-36.75
"Physeter macrocephalus",9.75,-36.75
"Physeter macrocephalus",6.25,-37.25
"Physeter macrocephalus",6.75,-37.75
"Physeter macrocephalus",7.75,-37.25
"Physeter macrocephalus",7.25,-37.75
"Physeter macrocephalus",8.75,-37.25
"Physeter macrocephalus",8.25,-37.75
"Physeter macrocephalus",9.25,-37.25
"Physeter macrocephalus",9.75,-37.75
"Physeter macrocephalus",9.25,-38.25
"Physeter macrocephalus",9.75,-38.25
"Physeter macrocephalus",7.25,-39.75
"Physeter macrocephalus",11.75,-30.25
"Physeter macrocephalus",10.25,-31.25
"Physeter macrocephalus",11.25,-31.75
"Physeter macrocephalus",10.25,-32.25
"Physeter macrocephalus",10.75,-32.75
"Physeter macrocephalus",11.75,-32.75
"Physeter macrocephalus",10.75,-33.75
"Physeter macrocephalus",11.25,-33.75
"Physeter macrocephalus",10.25,-34.75
"Physeter macrocephalus",10.75,-34.75
"Physeter macrocephalus",14.75,-34.75
"Physeter macrocephalus",18.25,-32.75
"Physeter macrocephalus",18.25,-33.25
"Physeter macrocephalus",18.25,-33.75
"Physeter macrocephalus",16.25,-34.25
"Physeter macrocephalus",16.75,-34.25
"Physeter macrocephalus",17.25,-34.25
"Physeter macrocephalus",17.75,-34.25
"Physeter macrocephalus",18.25,-34.25
"Physeter macrocephalus",19.25,-34.75
"Physeter macrocephalus",10.25,-35.25
"Physeter macrocephalus",10.25,-35.75
"Physeter macrocephalus",10.75,-35.75
"Physeter macrocephalus",11.25,-35.25
"Physeter macrocephalus",11.25,-35.75
"Physeter macrocephalus",13.75,-35.75
"Physeter macrocephalus",14.25,-35.75
"Physeter macrocephalus",10.75,-36.25
"Physeter macrocephalus",10.25,-36.75
"Physeter macrocephalus",10.75,-36.75
"Physeter macrocephalus",11.75,-36.25
"Physeter macrocephalus",11.25,-36.75
"Physeter macrocephalus",12.25,-36.75
"Physeter macrocephalus",13.25,-36.25
"Physeter macrocephalus",13.75,-36.25
"Physeter macrocephalus",14.25,-36.25
"Physeter macrocephalus",14.25,-36.75
"Physeter macrocephalus",10.25,-37.25
"Physeter macrocephalus",10.75,-37.25
"Physeter macrocephalus",10.25,-37.75
"Physeter macrocephalus",10.75,-37.75
"Physeter macrocephalus",11.25,-37.25
"Physeter macrocephalus",11.75,-37.25
"Physeter macrocephalus",10.25,-38.75
"Physeter macrocephalus",10.75,-38.75
"Physeter macrocephalus",11.25,-38.25
"Physeter macrocephalus",12.75,-38.75
"Physeter macrocephalus",13.25,-38.25
"Physeter macrocephalus",15.25,-35.75
"Physeter macrocephalus",19.25,-35.25
"Physeter macrocephalus",19.25,-36.75
"Physeter macrocephalus",17.25,-37.75
"Physeter macrocephalus",18.75,-37.75
"Physeter macrocephalus",19.25,-37.25
"Physeter macrocephalus",18.25,-38.75
"Physeter macrocephalus",18.75,-38.75
"Physeter macrocephalus",19.25,-38.25
"Physeter macrocephalus",18.75,-39.25
"Physeter macrocephalus",20.25,-34.75
"Physeter macrocephalus",28.75,-32.75
